design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
93,scenario_93,0.2,0.75,0.050000000000000044,11.575880116979393,1.1575880116979398,1.0761118094007769,1.6784800194965648,55.697466353651556,52.45781695920257,1.5674569290221427,108.16389835301189,23.67895057920454,79768.3555020221,905613.4269710131,0.28247139250006803,0.7269628575256954,-0.18615620559175736,0.4074387519912215,1.5304326947683613,0.8155599722865166,0.9228314851281487,0.3943885422051577,0.22519763324204922,0.2796077045371671,0.8749550354136727,9.999999999999996,0.7000002123940444,0.7861272498124137,5.0,71.25774349347866,1816.8295211144207,505.468498878057,918.5610222363638,400756.0618982879,210743.10201054017,95762.85817753928,80874.95982048914,48954.0070946427,6679.267698304798,15415.46764706729,31920.95272584643,3.171363301869929,1.667705128832421,0.7578146483121735,0.9074011679566296,0.3873951172292754,3068.3954784081448,718.02152247904,3368.7453857045803
94,scenario_94,0.2,0.8,0.0,11.626249999999995,1.1626250000000002,1.0791009980710533,1.6868750000000001,55.431707619189694,52.457816959202574,1.4352981807442666,109.78135490889214,23.108937892582688,74874.24521824635,865777.3653846353,0.2972668471617577,0.7274833206018467,-0.2046116584189262,0.42273647355692867,1.5289410912718837,0.7617487887120854,0.9383288774541699,0.346285990773776,0.17520767227085432,0.2972668471617577,0.9030128597057531,9.999999999999995,0.7000000270027018,0.7786429776706294,5.0,71.0765552491722,1815.2271240777752,503.8851026469879,918.5420214307875,398234.2106892528,210542.34118889854,95233.88596708994,80621.61642351808,48876.987767821425,6637.23684482088,15400.782364743503,31744.628655696648,3.161309660454462,1.6713519814964672,0.7559968371107723,0.9049178257594083,0.3880010542964092,3419.4644866555486,710.5790634983288,3240.0556687756234
95,scenario_95,0.25,0.0,0.75,10.520207358710813,1.0520207358710818,0.9638333763654926,1.5025345597851356,69.03831270770996,52.45781695920257,3.852926734256338,110.20344621241796,42.85436029273524,218072.81954317403,1357605.8946834037,-0.20942779157110203,0.6708594101470683,-0.20942779157110203,-0.10718151101452322,1.5905524656835985,0.7477062275461456,0.4014942336646103,0.9401752002960576,0.7923994328281565,0.5419426267283418,0.8920579571085796,9.999999999999995,0.6112338306360678,1.0546576817601472,5.0,77.00001647377744,2013.1373517561142,641.531502075181,978.8058496809331,522168.4759880542,242550.3393817902,136166.14695726978,102645.04033202899,57256.324679605736,8702.807933134236,17742.1081584828,45388.71565242326,3.2557620275791925,1.5123206801050635,0.8490067690631502,1.0108826831249451,0.3569977436456167,943.8075629792585,943.1928249154453,5088.696180587771
96,scenario_96,0.25,0.05,0.7,10.443456581925668,1.0443456581925652,0.9656835630404303,1.4897427636542775,68.05283022189712,52.457816959202574,3.6849679245882596,108.45432065235048,40.717795995523076,203079.73344306182,1339329.868132724,-0.16619855159437152,0.6781225726878171,-0.1894699731398968,-0.04984144386674516,1.586917736205972,0.8058979089643199,0.45958272172949566,0.9181066656039637,0.7694649905767312,0.48876592792540036,0.8671282792503293,10.000000000000016,0.6297780326917755,1.0558535644272045,5.0,77.0000130853162,1986.120105794152,624.3709152689428,968.9491905252103,516085.89107920177,238873.47611064248,131153.52394132124,99899.34644303088,56181.50512925713,8601.431517986697,17473.152419204405,43717.84131377375,3.306277588903396,1.530330579269533,0.8402282728677576,1.004935634827444,0.35992390904408084,1000.3238711137922,953.0000199924496,4987.493268677667
97,scenario_97,0.25,0.1,0.65,10.369670765686894,1.0369670765686896,0.9680204400107508,1.4774451276144815,67.03846733801191,52.457816959202574,3.5180241420973704,106.91774495072917,38.71038717249199,189008.6852886735,1318673.968558358,-0.1216602998515357,0.6849958464108733,-0.17193738453740845,0.004032411863146181,1.5830648815639627,0.8570182663274613,0.5141597562751625,0.8931644039428068,0.7435440643499134,0.4407225368794062,0.846227404772206,9.999999999999998,0.6496830319866268,1.0569963240127334,5.0,77.00001480314705,1960.2736361796915,608.0278015384225,959.4458346412703,510256.6784223924,235339.02213842893,126360.19806133649,97284.44824614763,55164.38222570214,8504.27797370654,17214.613656422116,42120.06602044549,3.3567983380453907,1.548212246499109,0.8312790812632045,0.9986696388311546,0.3629069729122653,1062.87863086119,962.6055341884545,4882.634845434588
98,scenario_98,0.25,0.15000000000000002,0.6,10.303023350586301,1.0303023350586302,0.9715898649238617,1.4663372250977167,66.05450599651847,52.457816959202546,3.3511206697608342,105.62546233600877,36.86872345378072,176105.03469981885,1296193.8753207994,-0.0781983577606553,0.6911350610787027,-0.15719222136833438,0.05345808158547648,1.5792144354192401,0.9000112337477955,0.5642305456651573,0.8660194052135225,0.7153339718150966,0.39792103998479583,0.8292490334148359,9.999999999999998,0.6698324033004002,1.0580223693707949,5.0000000000000036,77.00002114884107,1937.0351630750067,593.3411006104734,950.8940624645342,505007.00933539367,232099.40355317714,122036.06706874537,94934.5760976758,54255.88707476067,8416.783488923227,16977.641556204624,40678.689022915125,3.4044970679820072,1.5646945968474184,0.822704288937244,0.9924681998250564,0.36576523702091873,1132.4405726465739,971.4350238713108,4776.542776713905
99,scenario_99,0.25,0.2,0.55,10.240182767569074,1.024018276756908,0.974563845473293,1.4558637945948454,65.06071460466309,52.45781695920256,3.1859269637710783,104.54896420474611,35.15958213606355,164108.97592920664,1271640.471447567,-0.03635969537881667,0.696771050012136,-0.14490919564635973,0.09932717995561217,1.575207304832886,0.9358252643307569,0.6106983421948292,0.8363708575008759,0.6845220980390855,0.3601252910010296,0.8160999561471368,9.999999999999995,0.691078893031348,1.0589832389914005,5.000000000000003,77.00001339116092,1915.2161218622612,579.6909531756465,942.7251686866153,500070.1672632307,229089.77494636114,117986.07623719788,92750.55250810346,53421.86042903751,8334.502787720512,16757.492797002342,39328.69207906596,3.4505983888398495,1.5807717798000331,0.8141308784679139,0.9860432010870994,0.36862304051069544,1209.727243966478,979.8963222025056,4667.546255075607
100,scenario_100,0.25,0.25,0.5,10.216593009337156,1.0216593009337163,0.9810565166136191,1.4519321682228596,64.6557495500271,52.45781695920259,3.0055589021790965,103.84744324486962,33.86299812635991,154988.3361094171,1250161.6132999093,-0.001390227848102235,0.6990677989644846,-0.13690472286147878,0.1341242671652743,1.5735390933289601,0.9591641744337741,0.6459496121290249,0.8104348628871824,0.6575684475588782,0.328089109855388,0.806495878084291,9.999999999999995,0.7000002932244929,1.0593423210155175,4.999999999999998,77.00000870277424,1907.048751257676,574.2422505676336,940.0065006900425,498220.24942065694,227709.95997194105,116390.33361243481,91878.7600908214,53081.98222000979,8303.670823677616,16656.561886836425,38796.7778708116,3.4704534466293304,1.586159567651817,0.8107402999161691,0.9834829360222297,0.369753233361277,1300.1545685329438,983.1074062872474,4576.923033544683
101,scenario_101,0.25,0.30000000000000004,0.44999999999999996,10.217814582460665,1.0217814582460674,0.989523672202455,1.4521357637434442,64.65518234360144,52.45781695920255,2.8167136589654063,103.39364779334964,32.814598635558184,147516.1265867556,1229945.5375422249,0.02862999982649498,0.6993047932501556,-0.13172684001927004,0.1622606996979658,1.5735367421256008,0.9742615013191284,0.6744532903886175,0.7860236940831041,0.6321994527869917,0.3002362536587185,0.7996120247837641,9.999999999999991,0.7000000959245041,1.0593234359039416,5.000000000000003,77.00000286393752,1907.470815385829,573.9199561396464,940.7508592461825,498315.78044324415,227368.8364456251,116340.84517056146,91827.19298234348,53046.91125882299,8305.263007387402,16631.60933259665,38780.281723520486,3.473068152535149,1.5846728033294002,0.8108506695122014,0.9836378210897471,0.36971644349593286,1405.234529581869,982.9405071940839,4495.442050810453
102,scenario_102,0.25,0.35000000000000003,0.39999999999999997,10.28599531612441,1.0285995316124341,0.9948548506832211,1.463499219354068,64.09988275328263,52.45781695920257,2.6416116275718395,103.02782314975295,31.58999348515554,138668.15214444717,1202599.3666459676,0.060676564971338415,0.7015856682441883,-0.1275527189720184,0.19512605350230758,1.571214934035153,0.9864321262308555,0.707747613314532,0.7530028446415422,0.5978829575970407,0.2755591220216193,0.7955208340744169,10.000000000000068,0.7000000385576438,1.0412052120999293,5.0,76.66334652120904,1899.9504038784708,568.8041959944646,938.346207884006,491525.3379548798,225780.22836082146,114897.86773302936,91008.67135911435,52709.38211477123,8192.088965914663,16515.405593060088,38299.28924434312,3.4565521240259134,1.5877536062551731,0.8079959222674051,0.9793126311238017,0.37066802591086484,1524.2062493529907,965.8259431149908,4389.6226888938345
103,scenario_103,0.25,0.4,0.35,10.450814046287203,1.0450814046287196,1.0006252522417092,1.4909690077145323,62.80722946594295,52.4578169592026,2.4954871162092784,102.84101655328527,30.22810210936779,128840.25795715605,1168504.833637453,0.09433080786117357,0.706441964549084,-0.12542122411586312,0.23167582784682147,1.5656510928288763,0.9926469973622574,0.7447744470172863,0.7118332620507813,0.5550979957671396,0.25559932362826165,0.7952131698652523,10.000000000000007,0.7000002319650322,0.9996345449353493,4.999999999999997,75.86999703058615,1883.0193501842261,557.5730351693151,932.6463150149114,476034.6519847892,222606.58834683083,111662.84833189344,89211.68562709042,51990.73618312595,7933.910866413153,16283.259703147809,37220.949443964484,3.415047873254734,1.5969681050249003,0.8010634753740227,0.9689348602349053,0.37297884154199246,1648.7713609337102,926.4092534005432,4262.267524801963
104,scenario_104,0.25,0.45,0.3,10.618353602927936,1.0618353602927941,1.0007237494978352,1.5188922671546559,61.563734891967655,52.45781695920255,2.351194831750092,102.88079447318654,28.992729822822824,119844.63459111196,1133068.788777189,0.12529255846414553,0.7106133864719952,-0.12587509690869472,0.2648301447823901,1.5600783520492263,0.9913236252183599,0.7783615047137444,0.6690437868231781,0.5106295812453622,0.2408936652985105,0.7988067194727284,9.999999999999995,0.7000001844754018,0.9604436120312342,5.000000000000003,75.0938585661823,1867.6673483490817,547.5266559110348,927.3406924380472,461580.36625298194,220096.04813272957,108692.47620929011,87604.26494576558,51373.43954266887,7693.006104216365,16099.618335634847,36230.8254030967,3.372112471747728,1.6079293729837472,0.7940616226505769,0.9586064885591152,0.37531279244980764,1789.3025765879133,889.013888819846,4133.609885081304
105,scenario_105,0.25,0.5,0.25,10.788228877988807,1.0788228877988804,1.0155368964974167,1.547204812998134,60.39048651710813,52.457816959202596,2.2092549687023526,103.19299495661394,27.847019069060373,111519.37335187968,1096486.9665612236,0.1539063271760862,0.7145800660666426,-0.12943735722014885,0.2955781693742038,1.5546100056622465,0.9809370232013461,0.809510862368265,0.6248707708541779,0.4647233397142804,0.2316105803106348,0.8062073796980135,10.000000000000004,0.7000004320600948,0.9241855291290766,4.999999999999997,74.35056439755729,1855.1231876992492,538.0709601258285,924.2522275734206,448576.307942565,217532.09384390834,105914.73742740833,86091.35362013258,50786.44114432981,7476.271799042751,15912.069827471072,35304.912475802776,3.3347000019303388,1.6171256950424395,0.7873663161649908,0.9488745145232489,0.37754456127833647,1947.1549127087362,853.8930649108526,4004.7149418511394
106,scenario_106,0.25,0.55,0.19999999999999996,10.955272913160659,1.0955272913160654,1.0224353596592146,1.5750454855267764,59.2911962448608,52.457816959202574,2.0687345207239876,103.72748359401396,26.817026834293912,103900.71585283607,1058744.470339737,0.17985917199658044,0.7178260270253445,-0.135535962959099,0.32322059697643474,1.5492899866180905,0.9631551136464849,0.837514087786861,0.5792962262495069,0.4173605774849747,0.2273594530942593,0.8172807719442962,10.000000000000005,0.7000007915210353,0.8908462488653385,5.0,73.64318872938004,1844.0064849770106,529.9005671115726,921.3059178654382,436692.34088229714,215664.20206492854,103433.98315581503,84784.09073785163,50306.09635257996,7278.205681371618,15775.43700289755,34477.994385271675,3.296409688803747,1.6279597754762891,0.7807803167271311,0.9394221111412656,0.3797398944242897,2127.317734302406,821.5003379706028,3874.430841824966
107,scenario_107,0.25,0.6000000000000001,0.1499999999999999,11.108644518366365,1.1108644518366368,1.030104113928658,1.6006074197277278,58.3334815074073,52.45781695920257,1.933452339456881,104.47590870873879,25.91300259416285,97108.08461928464,1021244.6649926106,0.20290648151248789,0.7204519803345972,-0.1440756200826596,0.34748235717713266,1.544491684338851,0.9382557485947575,0.8620925202504853,0.5340147339647932,0.37030236612877754,0.2280158642049313,0.8319216593936997,9.999999999999996,0.700000657614623,0.8622993157886434,5.0,73.0184260715018,1835.242536905889,523.0924239385056,919.3501129673836,426658.4814927792,214217.3023325516,101331.85832065083,83694.7878301609,49917.50172327728,7110.97469154632,15669.598966918124,33777.286106883614,3.262585822064491,1.638083768980258,0.7748677188455195,0.9310371645078466,0.38171076038482665,2327.1344123715103,793.5783419544127,3747.4655538821717
108,scenario_108,0.25,0.65,0.09999999999999998,11.257350417502652,1.1257350417502656,1.0374927709478037,1.6253917362504415,57.44687006090704,52.45781695920257,1.8030845687787018,105.44764333317477,25.09969928458362,90875.86355590374,983152.3328642714,0.22362254068219858,0.7226857058405455,-0.15516327647541198,0.3693093934351257,1.539907008772153,0.9059270965075932,0.8842044499748888,0.4880177580496015,0.32250059756617855,0.23351034637059656,0.8500164424155362,9.999999999999996,0.700000656418166,0.8362863141086491,5.0,72.43279657243896,1827.8503908308319,517.0837818387555,917.9666089920764,417616.7705308138,213068.39269173305,99439.36567483596,82733.40509420089,49586.949869255564,6960.2795088468965,15585.558354302695,33146.45522494532,3.230554004581339,1.6482311004538532,0.7692321373625643,0.9231283002971481,0.3835892875458119,2551.3077151462758,768.010138286526,3620.5957101533963
109,scenario_109,0.25,0.7000000000000001,0.04999999999999993,11.395132778376652,1.1395132778376653,1.0447590651115282,1.6483554630627748,56.66004779051586,52.45781695920257,1.6789434401081216,106.62344800070682,24.379798963213297,85224.53046208872,945128.0927551015,0.24199574374436061,0.7245155756682007,-0.16857940656973358,0.3886297259993942,1.535718177386943,0.8668092354545608,0.9037769577062931,0.4421030041142875,0.274784277143912,0.2436351704143382,0.8714513294637597,10.0,0.700000515435667,0.8135346067673687,5.0,71.90714413531593,1821.914945746387,511.9769714534188,917.1379742929682,409794.65077330073,212192.54508285716,97800.46176679058,81916.31543254702,49316.1615102835,6829.910846221679,15521.49172365344,32600.15392226353,3.2016647124573647,1.6578288236713243,0.7641004749815294,0.9159950663457515,0.38529984167282355,2800.111286255382,745.5470061041257,3495.7027574626068
110,scenario_110,0.25,0.75,0.0,11.523584392674584,1.1523584392674584,1.0515099035934237,1.6697640654457642,55.954116236393055,52.45781695920257,1.562370013448854,107.99214713329056,23.744327227791608,80094.57614174642,907392.7001954953,0.25821403033227736,0.7260248746599297,-0.1841964951302602,0.40568420548645656,1.5318597248654398,0.821273965889595,0.9210540377205854,0.39653703727175843,0.22743042924413626,0.25821403033227736,0.8961090197628377,10.0,0.7000005325042643,0.7933891390940064,5.0,71.43067986988213,1817.0827722509612,507.58793541604854,916.6948368349128,402932.1905785285,211535.52459935783,96363.77311000499,81214.06966656778,49092.81196323279,6715.536509642142,15473.431891990062,32121.257703334995,3.175270036694326,1.666986229103109,0.7593858434087455,0.9094959297670981,0.38687138553041817,3073.603189040021,725.5876119794791,3373.2089089472925
111,scenario_111,0.30000000000000004,0.0,0.7,10.441173688624817,1.0441173688624819,0.9459110455820288,1.4893622814374692,68.0494074754653,52.457816959202574,3.6858528245662217,108.44708835158664,40.78351686207422,203398.04878806818,1339303.60213848,-0.18938745136514265,0.6774315503184225,-0.18938745136514265,-0.05160522832479777,1.5869049287246895,0.8061385204741952,0.4577959157919203,0.918074949081579,0.7694320295867428,0.48178618530117717,0.8844940204993639,9.999999999999998,0.6298627722990007,1.0558894136685333,5.0,77.00002068735203,1985.3192915686063,625.3068446567222,967.2124469118892,515905.55260797986,239844.7153919432,131295.99279380587,100049.09514507557,56283.76421380694,8598.425876799665,17544.19677404029,43765.330931268625,3.3001753108344682,1.534252934804268,0.8398820125878138,1.004505801156141,0.3600393291373953,1000.4345568028864,953.29475650417,4987.2611397379005
